review_number,facility_ind,security_ind,pricing_ind,location_ind,fb_ind,housekeep_ind,frontoff_ind,Others,cons
4257,0,0,0,0,0,0,0,1,get crowd
4258,0,0,0,0,0,0,0,1,busi place
4259,1,0,0,0,0,0,0,0,noisi air condit
4263,0,0,1,0,0,0,0,0,expens expect
4265,0,0,0,0,0,0,0,1,basic shop centr room
4268,0,0,0,0,0,0,0,1,littl old
4268,0,0,1,0,0,0,0,0,high price facil
4269,0,0,1,0,0,0,0,0,expens shop
4271,1,0,0,0,0,0,0,0,room littl bit old
4272,0,0,0,0,0,0,1,0,number check inout counter
4275,0,0,1,0,0,0,0,0,expens
4276,0,0,0,0,0,0,0,1,servic
4277,0,0,1,0,0,0,0,0,cost
4280,0,0,0,0,0,0,0,1,long wait lift
4281,0,0,0,0,0,0,0,1,view view view
4283,0,0,0,0,0,0,1,0,would like told tower go check mean ever day
4286,1,0,0,0,0,0,0,1,busi pool unus due crowd facil unus due crowd
4290,1,0,0,1,0,0,0,0,uncomfort locat light
4290,0,0,1,0,0,0,0,0,realli expens beer
4296,0,0,0,0,0,0,1,0,flexibl checkin checkout time
4304,0,0,1,0,0,0,0,0,rate
4304,0,0,1,0,0,0,0,0,per night includ even continent breakfast
4307,0,0,1,0,0,0,0,0,auto block per day per room top room charg
4307,0,0,0,0,0,0,1,0,notifi guest advanc
4308,1,0,0,0,0,0,0,0,infin pool cold
4308,0,0,0,0,0,1,0,0,rob room damp
4310,1,0,0,0,0,0,0,0,shower could stronger water pressur
4312,0,0,0,0,0,0,0,1,crowd
4315,0,0,0,0,1,0,0,0,long line breakfast
4316,0,0,0,0,0,0,1,0,wait check
4320,0,0,0,0,0,0,1,0,checkin checkout take long time
4321,1,0,0,0,0,0,0,0,club roof top
4323,0,0,1,0,0,0,0,0,addit cost room guest access infin pool
4323,0,0,0,0,1,0,0,0,bed lack flat sheet
4326,0,0,1,0,0,0,0,0,expens
4328,0,0,1,0,0,0,0,0,expens
4329,0,0,0,0,0,0,0,1,big imperson
4330,0,0,0,0,1,0,0,0,enough dine facil
4332,0,0,1,0,0,0,0,0,bit pricey compar averag star hotel town
4334,1,0,0,0,0,0,0,1,pool crowd
4335,0,0,0,0,0,0,1,0,lobbi area
4336,0,0,0,0,0,0,0,1,couldnt stay longer
4337,0,0,0,0,0,0,0,1,mani mani guest properti peopl bump left right everywher
4343,0,0,1,0,0,0,0,0,breakfast includ
4347,0,0,1,0,0,0,0,0,bit expens
4349,1,0,0,0,0,0,1,0,allot time pm bidet
4350,0,0,0,0,0,0,1,0,check q hassl
4350,0,0,1,0,0,0,0,0,valu money
4351,0,0,1,0,0,0,0,0,expens
4352,0,0,1,0,0,0,0,0,high price hotel restaur
4356,0,0,1,0,0,0,0,0,price well everywher singapur
4356,0,0,0,0,0,0,0,1,one get use
4357,1,0,0,0,0,0,0,0,ask staff shower spong provid default
4359,1,0,0,0,0,0,0,1,lift swim pool overcrowd
4362,0,0,0,0,0,0,0,1,crowdi
4366,0,0,0,0,0,0,1,0,crowd checkin
4366,0,0,0,0,0,0,1,0,slow check
4367,1,0,0,0,0,1,0,0,size room smell bathroom
4368,1,0,0,0,0,0,0,0,king size bed regular queen size bed
4368,1,0,0,0,0,0,0,0,big enough famili
4369,1,0,0,0,0,0,0,0,extra bed newli ad
4369,1,0,0,0,0,0,0,0,room small expect
4373,0,0,0,0,0,0,0,1,famili friend
4374,1,0,0,0,0,0,1,1,wayyyyyi mani peopl lobbi swim pool
4374,0,0,0,0,0,0,0,1,like fish market
4376,0,0,1,0,1,0,0,0,buffet lobbi expens tast terribl
4377,1,0,0,0,0,0,0,0,infin pool
4379,0,0,0,0,0,0,0,1,star hotel lack exclus
4379,0,0,0,0,0,0,0,1,mani peopl littl staff
4380,0,0,0,0,0,0,1,0,check process take long
4381,1,0,0,0,0,0,0,0,concierg desk
4382,1,0,0,0,0,0,0,0,bowl without biddet
4383,0,0,0,0,0,0,1,0,check system worst
4383,0,0,0,0,0,0,0,1,wait pm
4386,0,0,0,0,0,0,0,1,crowd pool due xmas holiday
4387,0,0,0,0,0,0,1,0,lobbi alway crowd
4390,0,0,0,1,0,0,0,0,happen airport shuttl servic
4391,0,0,1,0,0,0,0,0,expens
4392,0,0,1,0,0,0,0,0,get breakfast includ pay
4392,0,0,0,0,0,0,0,1,week bit rude thought
4395,1,0,0,0,0,0,0,0,thing dont like shower head spray random littl water flow
4398,1,0,0,0,0,0,0,0,temperatur control
4402,0,0,1,0,0,0,0,0,rate
4402,0,0,1,0,0,0,0,0,cost less comfort
4403,1,0,0,0,0,0,0,1,busi around pool
4404,1,0,0,0,0,0,0,0,room
4405,0,0,0,0,1,0,0,0,outworn room enough capac breakfast minut wait time
4408,0,0,0,0,0,0,1,0,one item charg twice
4408,0,0,0,0,0,0,0,1,bad
4408,0,0,1,0,0,0,0,0,check loos money
4408,0,0,0,0,0,0,0,1,thank god
4409,1,0,0,0,0,0,0,0,nice toilet spray besid toilet bowl easi clean
4410,0,0,1,0,0,0,0,0,bit expens that
4414,0,0,0,0,0,0,0,1,much
4415,0,0,0,0,0,0,0,1,regular big hotel
4415,0,0,0,0,0,0,0,1,pool
4418,0,0,0,0,0,0,1,0,check queue realli long due xmas period
4425,0,0,1,0,0,0,0,0,hotel charg everyth even make room
4427,0,0,0,0,1,0,0,0,littl option includ breakfast
4429,1,0,0,0,0,0,0,1,pool lobbi crowd
4431,0,0,0,0,0,0,0,1,pool ship center museum
4431,0,0,0,0,0,0,0,1,must bring kid go
4434,0,0,0,0,0,0,0,1,chao holiday season hotel manag prepar well cope
4435,0,0,0,0,1,0,0,0,stop play loud music everywher necessari restaur
4440,0,0,0,0,0,0,0,1,over exagger crowd holiday
4440,0,0,0,0,0,0,0,1,realli hotel relax
4441,0,0,1,0,0,0,0,0,breakfast includ
4442,1,0,0,0,0,0,0,0,emerg flashlight dim
4443,1,0,0,0,0,0,0,0,view room balconi nice money paid room
4444,0,0,0,0,0,0,1,1,still renov noisi lobbi clowd
4449,1,0,0,0,0,0,0,0,wifi
4450,0,0,0,0,1,0,0,0,restaur offer buffet servic
4455,0,0,0,0,0,0,1,0,staff requir check desk que move slow
4457,1,0,0,0,0,0,0,0,swimminpool roof
4458,0,0,1,0,0,0,0,0,expens food
4459,1,0,0,0,0,0,0,1,busi especi pool
4460,0,0,1,0,0,0,0,0,amount money pay breakfast includ
4461,0,0,1,0,0,0,0,0,price everyth
4462,1,0,0,0,0,0,0,0,infin pool
4463,1,0,0,0,0,0,0,0,could hear door bell room
4464,1,0,0,0,0,0,0,0,shower
4469,0,0,0,0,1,0,0,0,restaur hotel
4471,0,0,0,0,0,0,0,1,kind las vega hotel huge imperson
4473,0,0,0,0,0,0,0,1,noisi nois
4474,0,0,0,0,0,0,1,0,didnt tell check tower
4475,0,0,0,0,1,0,0,0,breakfast
4476,0,0,1,0,0,0,0,0,mani peopl room great price seem pay pool experi
4477,0,0,0,0,0,1,0,1,night nois outsid room schedul mainten work outsid room involv jack hammer nois etc
4478,0,0,1,0,0,0,0,0,breakfast expens includ night
4480,0,0,0,0,0,1,0,0,room didnt smell fresh first walk
4480,1,0,0,0,0,0,0,1,infin pool area overcrowd
4484,0,0,1,0,0,0,0,0,high cost poor relat valu compar nearbi facil
4487,1,0,0,0,0,0,0,0,toilet
4487,1,0,0,0,0,0,0,0,toilet bidet spray wash
4487,1,0,0,0,0,0,0,0,hang pole insid shower toilet hang towel cloth
4489,1,0,0,0,0,0,0,0,bed hard
4492,0,0,0,0,0,0,1,0,crowd lobbi
4494,0,0,0,1,0,0,0,0,sometim hard find taxi
4495,1,0,0,0,0,0,0,0,bed littl hard adjust night
4498,0,0,0,0,0,0,0,1,big mani peopl
4499,1,0,0,0,0,0,0,1,pool busi
4499,0,0,0,0,0,0,0,1,would expect
4500,1,0,0,0,0,0,0,0,upgrad furnitur room decor otherwis perfect
4501,0,0,0,0,1,0,0,0,cold coffe one restaur
4503,0,0,0,0,0,0,1,0,slow check
4504,0,0,0,0,0,0,0,1,crowd
4507,1,0,0,0,0,0,0,0,pillow quit hard
4508,1,0,0,0,0,0,0,0,toilet bidet
4510,0,0,0,0,0,0,1,0,miss lobbi comfort live room
4511,0,0,1,0,0,0,0,0,price littl higher
4513,0,0,0,0,0,0,0,1,im unabl write anyth detail im sick cold plan write glow letter near futur
4517,0,0,0,0,0,1,0,0,clean bathroom floor wc dirti
4517,1,0,0,0,0,0,0,0,tv low net
4519,1,0,0,0,0,0,0,0,internet bad
4522,0,0,0,0,0,0,1,0,bench sit lobbi store
4523,1,0,0,0,0,0,0,0,sad hot water run bath
4528,1,0,0,0,0,0,0,0,water pool bit cold although decemb
4530,0,0,0,0,1,0,0,0,breakfast pack
4530,0,0,0,0,0,0,0,1,staff show person touch due size place
4532,1,0,0,0,0,0,0,0,overload wifi pool
4533,0,0,0,0,0,0,0,1,croudi
4534,1,0,0,0,0,0,0,0,interior bit date could modernis
4535,0,0,1,0,0,0,0,0,room price high
4536,1,0,0,0,0,0,0,0,bidet toilet
4536,1,0,0,0,0,0,0,0,lock toilet
4536,1,0,0,0,0,0,0,0,pool water cold
4537,0,0,0,1,0,0,0,0,airport shuttl
4537,1,0,0,0,0,0,0,0,minibar user friend
4539,1,0,0,0,0,0,0,0,pool cold
4542,1,0,0,0,0,0,0,0,unstabl wifi taxi rank organis
4543,1,0,0,0,0,0,0,0,tower near infin pool realli alway clean
4544,0,0,0,0,0,0,0,1,worst custom servic ever
4544,0,0,1,0,0,0,0,0,overr place
4545,0,0,0,0,0,0,0,1,big
4545,0,0,0,0,0,0,0,1,like industri
4546,0,0,0,0,0,0,1,0,check ladi help rude arrog
4548,0,0,0,0,0,0,1,0,two hour complimentari servic club loung
4548,0,0,0,0,0,0,1,0,vfm extend pm pm
4549,0,0,0,0,0,0,0,1,weather outsid
4550,0,0,0,0,1,0,0,0,grumpi receptionist club
4551,0,0,0,0,0,0,0,1,littl bit confus mrt due mani entranc
4553,0,0,0,0,0,0,1,0,check complic long
4553,0,0,0,0,0,0,0,1,r ceptionnist listen ask
4554,0,0,0,0,1,0,0,0,two time breakfast food cold
4556,0,0,1,0,0,0,0,0,wish could afford stay littl longer
4557,0,0,0,0,1,0,0,0,long wait eat restaur
4560,0,0,0,0,0,0,0,1,one staff got mad addit request salt
4562,0,0,1,0,0,0,0,0,greedi money thiev scum
4563,1,0,0,0,0,0,0,0,shower didnt work
4569,0,0,0,1,0,0,0,0,hard find halal place eat nearbi
4570,1,0,0,0,0,0,0,1,pool crowd
4572,1,0,0,0,0,0,0,1,swim pool overcrowd
4572,0,0,0,0,0,0,0,1,mani peopl one spot
4573,0,0,0,0,0,0,0,1,didnt enough time explor hotel
4576,1,0,0,0,0,0,0,1,overcrowd swim pool
4580,0,0,1,0,0,0,0,0,price per night per room
4581,0,0,1,0,0,0,0,0,room look bit tire sure valu money
4582,0,0,0,0,0,0,0,1,mani peopl back forth everyday
4585,0,0,0,0,0,0,1,0,lobbi
4585,0,0,0,0,0,0,1,0,wait
4587,0,0,0,0,0,0,1,0,horribl checkin
4591,0,0,0,0,0,0,1,0,interior got noth special
4591,0,0,0,0,0,0,0,1,could busi hotel
4594,0,0,1,0,0,0,0,0,price paid hope improv amen
4596,0,0,0,0,0,0,0,1,staff courteous
4597,0,0,0,0,0,0,1,0,much peopl check check
4597,0,0,0,0,1,0,0,0,queue breakfast min
4597,1,0,0,0,0,0,0,1,pool access much peopl
4598,0,0,0,0,0,0,0,1,doesnt look high class hotel
4603,0,0,0,0,1,0,0,0,menus restaur littl flat lack bit
4606,0,0,0,0,0,0,0,1,comment
4609,1,0,0,0,0,0,0,0,everyth view
4609,0,0,0,0,0,0,0,1,servic person wors pre paid restaur
4613,0,0,0,0,1,0,0,0,plastic cup coctail
4614,1,0,0,0,0,0,0,0,infin pool alway jampack
4618,1,0,0,0,0,0,0,0,shaver includ fridg small ask person one
4618,1,0,0,0,0,0,0,0,power plug loos
4619,0,0,1,0,0,0,0,0,noth except price
4620,0,0,0,0,0,0,0,1,crowd peopl visit hotel
4622,0,0,1,0,0,0,0,0,littl pricey side
4624,0,0,0,0,0,0,0,1,local chemist pharmaci
4624,0,0,0,1,0,0,0,0,quit walk
4629,0,0,1,0,0,0,0,0,overpr
4629,0,0,1,0,0,0,0,0,didnt includ breakfast
4630,0,0,1,0,0,0,0,0,expens
4632,0,0,0,0,0,0,0,1,crowdi
4633,0,0,0,0,0,0,0,1,servic general good singapor experienc previous trip
4638,0,0,0,0,0,0,0,1,skypark busi visitor exclus guest
4640,0,0,0,0,0,0,0,1,everyth wast time
4641,0,0,0,0,0,0,1,0,long line check
4649,1,0,0,0,0,0,0,0,bed bit hard lift extrem hot insid
4651,0,0,1,0,0,0,0,0,pricey get pay
4652,0,0,1,0,0,0,0,0,bit expens
4654,1,0,0,0,0,0,0,0,kid age bed small us
4654,1,0,0,0,0,0,0,0,bad qualiti sleep
4655,1,0,0,0,0,0,0,0,didnt like coffe room cafe
4655,1,0,0,0,0,0,0,0,expect nespersso mayb
4657,0,0,0,0,0,0,0,1,leav back home
4658,0,0,0,0,0,0,0,1,club staff incred rude
4661,1,0,0,0,0,0,1,1,crowd peopl lobbi swim pool
4661,0,0,0,0,0,0,1,0,seat area lobbi
4663,1,0,0,0,0,0,0,0,smoke area
4663,1,0,0,0,0,0,0,0,guest smoke staff hotel outsid hotel
4667,1,0,0,0,0,0,0,0,carpet floor toilet bathroom without separ door
4668,0,0,0,0,0,0,0,1,bit overcrowd understand look size hotel
4669,0,0,1,0,0,0,0,0,hotel worth us pay
4669,1,0,0,0,0,1,0,0,room small balconi dirti
4669,0,0,0,0,0,0,0,1,staff isnt polit well
4672,0,0,0,0,0,0,0,1,nois room
4676,0,0,1,0,0,0,0,0,buffett breakfast expens
4677,0,0,0,0,0,0,0,1,littl varieti canap
4680,0,0,1,0,0,0,0,0,quit expens room room servic justifi price
4681,1,0,0,0,0,0,0,0,room expect
4684,1,0,0,0,0,0,0,0,luggag transfer via lift guest
4686,0,0,1,0,0,0,0,0,price way expens even night
4687,1,0,0,0,0,0,0,0,could armchairso wife sit coffe
4690,0,0,1,0,0,0,0,0,prici
4697,0,0,0,0,0,0,0,1,staff enough help
4699,0,0,0,0,1,0,0,0,la cart breakfast hotel restaur
4699,0,0,1,0,0,0,0,1,mani room mani peopl star ambienc go star price
4702,0,0,0,0,0,0,0,1,busi
4705,0,0,1,0,0,0,0,1,bit crowd that expect hotel tourist destin
4706,0,0,0,0,0,0,0,1,mani peopl
4706,0,0,0,0,1,0,1,0,long queue check seat breakfast
4707,0,1,0,0,0,0,0,0,card key sometim didnt work especi pool
4712,0,0,1,0,0,0,0,0,expens food drink price
4714,0,0,1,0,0,0,0,0,breakfast includ offer
4717,1,0,0,0,0,0,0,0,poor room cocktail
4719,0,0,1,0,0,0,0,0,premium price dont understand stay without breakfast facil even weekend holiday
4720,0,0,0,0,1,0,0,0,breakfast sometim wait time get tabl
4722,0,0,1,0,0,0,0,0,breakfast hotel expens
4724,0,0,1,0,0,0,0,0,price
4724,0,0,0,0,0,0,0,1,
4725,0,0,0,0,0,0,0,1,busi loud place
4728,0,0,0,0,0,0,0,1,interior design
4730,0,0,0,0,0,1,0,0,room wasnt clean book
4730,0,0,0,0,0,0,0,1,staff didnt accommod us
4730,1,0,0,0,0,0,0,1,couldnt get seat pool
4730,0,0,0,0,0,0,0,1,wont back
4732,0,0,1,0,0,0,0,0,room price
4735,0,1,0,0,0,0,0,0,access pool done book hotel
4735,0,0,1,0,0,0,0,0,room worth money
4738,0,0,0,0,0,0,1,0,crowd lobbi
4738,0,0,0,0,0,0,1,0,took check
4739,0,1,0,0,0,0,0,0,dont allow pool access day checkout
4740,0,0,1,0,0,0,0,0,expens
4744,0,0,0,0,0,0,0,1,almost big
4746,0,0,1,0,1,0,0,0,better price breakfast option
4747,1,0,0,0,0,0,1,0,bed uncomfort staff inflex u check
4748,0,0,0,0,0,0,1,0,wait long check
4751,1,0,0,0,0,0,0,0,bed hard
4752,0,0,1,0,0,0,0,0,price littl bit high
4754,0,0,0,0,0,0,0,1,mani peopl
4755,1,0,0,0,0,0,0,0,room condit quit old
4760,1,0,0,0,0,0,0,0,bed uncomfort
4761,0,0,0,0,0,0,0,1,forgot gstar
4761,0,0,0,0,0,0,0,1,jacket room
4761,0,0,0,0,0,0,0,1,call ang say cant find
4761,0,0,0,0,0,0,0,1,bad hotel
4762,1,0,0,0,0,0,0,0,bed hard
4764,0,0,0,0,1,0,0,0,enough lactos free food option
4764,0,0,0,0,1,0,0,0,also would good idea clear label food allergi
4765,0,0,1,0,1,0,0,0,expens breakfast crowd
4766,1,0,0,0,0,0,0,0,low pressur shower
4767,1,0,0,0,0,0,0,1,pool area extrem crowd dirti
4769,1,0,0,0,0,0,0,1,pool crowd big enough anyway view awesom
4770,1,0,0,0,0,0,0,0,wifi
4770,1,0,0,0,0,0,0,0,wifi
4770,1,0,0,0,0,0,0,0,wifi
4771,0,1,0,0,0,0,0,0,card access area
4773,0,0,0,0,0,0,0,1,noth couldnt like
4776,0,0,0,0,0,0,0,1,nc
4777,0,0,0,0,0,0,0,1,crowd avoid
4778,0,0,0,0,0,0,1,0,late checkin
4779,1,0,0,0,0,0,0,0,fridg full drop instant charg
4780,0,0,1,0,0,0,0,0,price better servic offer
4780,0,0,0,0,0,0,0,1,staff nice expect
4781,0,0,0,0,0,1,0,0,smell pillow
4783,0,0,0,0,0,0,1,0,lobbi littl chaotic
4790,0,0,0,0,0,0,0,1,bad servic
4790,0,0,0,0,0,1,0,0,room dirti everyth went wrong
4791,0,0,0,0,0,0,0,1,book non smoke room
4791,0,0,0,0,0,1,0,0,open room got room smell cigarett
4793,0,0,1,0,0,0,1,0,terribl check experi poor valu money
4794,1,0,0,0,0,0,0,0,date room
4796,1,0,1,0,0,0,0,0,expens terribl shower
4797,0,1,0,0,0,0,0,0,top secur get infin pool
4799,0,0,1,0,0,0,0,0,room worth price
4800,0,0,0,0,0,0,1,0,sit area even chairbenchsofa hotel lobbi least tower
4801,0,1,0,0,0,0,0,0,expens
4802,0,0,0,0,0,0,1,0,crowd manag check
4803,0,0,1,0,0,0,0,0,littl much expans
4805,1,0,0,0,0,0,0,0,didnt like shower bathroom
4805,1,0,0,0,0,0,0,0,didnt like locat flush
4805,0,0,0,0,0,0,0,1,inconvini
4809,0,0,0,0,0,0,1,0,fact check longer allow use pool
4811,0,0,0,0,0,0,1,0,long check queue
4812,0,0,1,0,0,0,0,0,think price paid expect better qualiti general throughout hotel
4813,0,0,0,0,0,0,0,1,
4814,1,0,0,0,0,0,0,0,bit old furnish delux sky view room floor
4822,1,0,0,0,0,0,0,0,interior room use renov
4823,0,0,1,0,0,0,0,0,cours cheaper lol
4824,0,0,0,0,0,0,0,1,could hear nois road traffic unabl sleep
4826,1,0,0,0,0,0,0,1,crowd pool area
4827,0,0,0,0,0,0,1,0,late check mani guest compar facil
4828,0,0,1,0,0,0,0,0,expens
4829,0,0,0,0,0,0,0,1,staff busi mani guest understand individu need
4830,0,0,1,0,0,0,0,0,breakfast extrem expens
4831,1,0,0,0,0,0,0,0,sanit pool
4833,0,0,0,0,0,0,0,1,noth think
4834,0,0,0,0,1,0,0,0,could breakfast rise
4837,0,0,0,0,0,0,1,0,checkincheckout process improv
4839,0,0,0,0,0,0,0,1,stay premium harbour view room
4839,1,0,0,0,0,0,0,0,pool small ive expect
4839,0,0,0,0,1,0,0,0,breakfaststaff servic poor
4839,0,0,0,0,0,0,0,1,worth except pool view
4840,0,0,0,0,0,0,0,1,servic slow star
4840,0,0,0,0,0,0,0,1,kid friend
4843,0,0,0,0,1,0,0,0,breakfast includ option around
4844,0,0,0,0,0,0,1,0,chek process bad
4845,0,0,0,0,1,0,0,1,restaur insid hotel overcrowd
4846,1,0,0,0,0,0,0,1,didnt like crowd pool
4847,0,0,0,0,0,0,0,1,leav
4848,0,0,0,0,0,0,0,1,littl love
4849,0,0,0,0,0,0,0,1,what like
4853,0,0,0,0,0,0,1,0,checkout process could mayb streamlin littl
4855,0,0,1,0,0,0,0,0,cost disappoint
4855,1,0,0,0,0,0,0,0,bed hard
4855,1,0,0,0,0,0,0,0,towel small standard
4856,0,0,1,0,0,0,0,0,expens
4859,0,0,0,0,0,0,1,0,check tedious
4860,1,0,0,0,1,0,0,1,mani peopl pool restaur
4861,1,0,0,0,0,0,0,0,infin pool amaz would like shade near pool
4864,0,0,1,0,0,0,0,0,expens
4866,1,0,0,0,0,0,0,0,wifi poor difficult connect room
4866,1,0,0,0,0,0,0,0,shower took awhil get warm
4867,0,0,0,0,0,0,0,1,view
4869,1,0,0,0,0,0,0,0,sofabeduncomfort
4870,0,0,0,0,0,0,0,1,crowd
4874,0,0,1,0,0,0,0,0,hotel stay come hefti price
4875,0,0,1,0,0,0,0,0,price
4877,0,0,0,0,0,0,1,0,use book dot com made inflex
4878,0,0,0,0,0,0,0,1,height husband
4881,0,0,0,0,0,0,0,1,sometim overcrowd
4885,0,0,0,0,0,0,0,1,infin pool view servic
4887,0,0,0,0,0,0,0,1,everyth wa exept
4890,0,0,0,0,0,0,0,1,everyth els
4892,0,0,0,0,0,0,0,1,hotel manag casino servic good global hotel chain
4894,0,1,0,0,0,0,0,0,alway need bring key card
4894,1,0,0,0,0,0,0,1,mani peopl pool area
4894,1,0,0,0,0,0,0,0,sunchair avail
4896,1,0,0,0,0,0,0,0,room lack amen price paid
4896,0,0,0,0,0,0,0,1,basic
4898,0,0,1,0,0,0,1,0,messi pricey check
4899,0,0,0,0,0,0,0,1,ok
4901,0,0,0,0,0,0,0,1,mani peopl pass constant attent servic
4903,1,0,0,0,0,0,0,0,small room
4903,0,0,1,0,0,0,0,0,worth price
4904,1,0,0,0,0,0,0,0,seam like puplic swimmingpool
4905,0,0,0,0,0,0,0,1,like attitud ce la vie staff
4905,0,0,0,0,0,0,0,1,courteous smile feel welcom
4906,0,0,1,0,0,0,0,0,even though hotel amaz everyth expens
4908,1,1,0,0,0,0,0,0,pool secur staff crowd
4911,0,0,1,0,0,0,0,0,expens
4912,0,0,0,0,0,0,1,0,fact cant access swim pool leav room morn
4916,0,0,1,0,0,0,0,0,price littl bit high
4924,0,0,0,0,0,0,1,0,lobbi area overcrowd imperson
4924,0,0,0,0,0,0,0,1,staff inattent
4926,0,0,0,0,0,0,0,1,hospit
4928,1,0,0,0,0,0,0,0,shower
4928,1,0,0,0,0,0,0,0,could remov shower
4928,1,0,0,0,0,0,0,0,would better shower door could close fulli instead halfway
4929,0,0,0,0,0,0,0,1,way busi abl chill
4931,0,0,0,0,0,0,0,1,big hotel
4935,0,0,0,0,0,0,1,0,check time
4939,1,0,0,0,0,0,0,0,mani peopl swim pool mani kid control anyon
4941,0,0,0,0,0,0,1,0,slowli check
4942,1,0,0,0,0,0,0,0,room old
4945,0,0,1,0,0,0,0,0,bit expens
4949,0,0,1,0,0,0,0,0,expens rate
4950,0,0,0,0,0,0,0,1,busi hotel
4952,0,0,0,0,0,0,1,0,took one hour checkin
4957,1,0,0,0,0,0,0,0,hand faucet shut avail bathroom
4958,1,0,0,0,0,0,0,0,busi pool
4959,0,0,0,0,1,0,0,0,even goe heuvr loung
4961,1,0,0,0,0,0,0,0,mani famili kid much facil suit famili especi kid
4962,1,0,0,0,0,0,0,0,swim pool crowd seem public pool esclus one
4962,1,0,0,0,0,0,0,0,design room upgradet
4964,0,0,0,0,0,0,1,0,staffspeci front desk doesnt want accomod question someth
4965,0,0,0,0,0,0,0,1,busi
4966,1,0,0,0,0,0,0,0,air condit loud room
4966,0,0,0,0,0,0,0,1,could hear traffic room
4968,1,0,0,0,0,0,0,0,pool crowd mess
4968,0,0,0,0,0,0,0,1,that reason went
4970,0,0,1,0,0,0,0,0,expens without breakfast
4972,0,0,0,0,0,0,0,1,much crowd
4973,0,0,0,0,0,0,0,1,applic
4975,1,0,0,0,0,0,0,0,busi pool
4976,0,0,0,0,0,0,1,0,luggag handl take alot time
4977,1,0,0,0,0,0,0,0,bathroom
4980,1,0,0,0,0,0,0,0,abl remov item mini bar replac stay
4980,0,0,0,0,0,0,0,1,magnet assum use
4981,1,0,0,0,0,0,0,0,hot water broke one day
4981,0,0,0,0,0,0,1,0,recept personnel tower friend tower
4982,0,0,0,0,0,0,1,0,servic align star hotel alway long queue checkin checkin take long
4984,0,0,0,0,0,0,0,1,overcrowd hasnt got person touch custom anymor
4985,1,0,0,0,0,0,0,0,wish bigger room famili
4987,0,0,1,0,0,0,0,0,well expens worth everi dollar
4988,0,0,0,0,0,0,0,1,crowd
4988,1,0,0,0,0,0,0,0,unabl spend time friend pool
4988,0,0,0,0,0,0,1,0,didnt know restrict limit stayin guest
4989,0,0,0,0,0,0,0,1,wet feel open door see outdoor
4990,0,0,1,0,0,0,0,0,drink cheaper
4991,1,0,0,0,0,0,0,0,air con malfunct
4992,0,0,1,0,0,0,0,0,cheaper would fantast
4993,1,0,0,0,0,0,0,0,room great view yet infrastructurelook room outdat anno
4996,0,0,0,0,0,0,1,0,queu check
4998,0,0,0,0,0,0,1,0,checkin time long
4999,0,0,0,0,0,0,1,0,check
5007,1,0,0,0,0,0,0,0,bidet bathroom
5009,1,0,0,0,0,0,0,1,japanes counter staff friend water quariti poor poor
5011,0,0,0,0,0,0,0,1,busi direct sign ground floor slight confus map would use
5013,1,0,0,0,0,0,0,0,rush hour elev slow
5014,0,0,0,0,1,0,0,0,rooftop restaur close earli
5014,1,0,0,0,0,0,0,0,possibl complet switch ac insid room
5015,0,0,0,0,0,0,0,1,poor servic industri
5016,1,0,0,0,0,0,0,0,pool crowd
5016,1,0,0,0,0,0,0,0,suit section
5016,0,0,0,0,0,0,0,1,factori
5018,0,0,1,0,0,0,0,0,price high
5019,1,0,0,0,0,0,0,0,swim pool area may get much crowd specif hour
5020,0,0,0,0,0,0,1,0,staff checkinout
5022,0,0,1,0,0,0,0,0,cost would expect airport pickup breakfast includ
5023,0,0,0,0,0,0,0,1,lack heart
5024,0,0,0,0,0,0,0,1,servic ok compar hotel similar call uae
5025,0,0,0,0,0,0,0,1,larg unpersonel
5029,0,0,1,0,0,0,0,0,expens almost cri
5030,0,0,1,0,0,0,0,0,littl expens
5031,0,0,0,0,0,0,0,1,much big
5031,0,0,0,0,0,0,0,1,like airport
5032,0,0,1,0,0,0,0,0,paid looooooot money didnt give us deposit back didnt answer email
5032,0,0,0,0,0,0,0,1,aw servic
5033,0,0,0,0,0,0,0,1,crazi busi
5036,0,0,0,0,0,0,0,1,crowd
5037,1,0,0,0,0,0,0,0,tini room air condit unit rattl
5037,0,0,0,0,0,0,0,1,staff general quit gruff
5038,0,0,0,0,0,0,0,1,serivic
5041,0,0,1,0,0,0,0,0,room pretti averag amount money spend
5042,0,0,0,0,0,0,1,0,staff check inout
5043,0,0,0,0,0,0,0,1,staff
5044,1,0,0,0,0,0,0,0,crowd swim pool
5047,0,0,1,0,0,0,0,0,quit expens size room
5047,0,0,0,0,0,0,1,0,late check earli check
5049,0,0,0,0,0,1,0,0,st day bad smell corridor floor tower
5052,0,0,0,0,1,0,0,0,breakfast rise
5054,0,0,0,0,0,0,0,1,feel like las vega super hotel
5054,0,0,0,0,0,0,1,0,check took forev
5055,0,0,0,0,0,0,0,1,want view dont stay hotel
5056,0,0,1,0,0,0,0,0,expens breakfast includ
5059,0,0,0,0,0,0,0,1,nulla
5060,0,0,0,0,0,0,1,0,check took hour
5060,0,0,0,0,0,0,0,1,servic slow
5062,0,0,0,0,0,0,0,1,mani peopl crowd undermanag
5063,0,0,1,0,0,0,0,0,breakfast includ
5064,0,0,1,0,0,0,0,0,general worth money
5067,0,0,1,0,0,0,0,0,overpr noici state th floor heavi traffic noic night
